1752272924.143591 21 60 0 0 0
1752272924.1436532 22 98 0 0 0
1752272924.143728 23 77 0 0 0
1752272924.143788 24 44 0 0 0
1752272924.143848 25 75 0 0 0
1752272924.143907 26 108 0 0 0
1752272924.143967 27 98 0 0 0
1752272924.147649 28 75 0 0 0
1752272924.147713 29 58 0 0 0
1752272924.1477718 30 53 0 0 0
1752272924.147831 31 65 0 0 0
1752272924.1478899 32 82 0 0 0
1752272924.1479502 33 81 0 0 0
1752272924.148009 34 59 0 0 0
1752272924.1480682 35 55 0 0 0
1752272924.148127 36 75 0 0 0
1752272924.1481862 37 90 0 0 0
1752272924.176265 38 80 0 0 0
1752272924.176329 39 74 0 0 0
1752272924.176388 40 100 0 0 0
1752272924.176448 41 115 0 0 0
1752272924.176506 42 106 0 0 0
1752272924.1765661 43 83 0 0 0
1752272924.176625 44 66 0 0 0
1752272924.1766841 45 39 0 0 0
1752272924.176745 46 29 0 0 0
1752272924.176806 47 37 0 0 0
1752272924.179816 48 40 0 0 0
1752272924.179879 49 66 0 0 0
1752272924.179938 50 103 0 0 0
1752272924.179997 51 106 0 0 0
1752272924.180057 52 69 0 0 0
1752272924.180115 53 39 0 0 0
1752272924.180174 54 43 0 0 0
1752272924.180232 55 73 0 0 0
1752272924.18029 56 98 0 0 0
1752272924.18035 57 98 0 0 0
1752272924.210813 58 67 0 0 0
1752272924.210874 59 41 0 0 0
1752272924.210933 60 48 0 0 0
1752272924.210992 61 83 0 0 0
1752272924.211051 62 104 0 0 0
1752272924.2111099 63 71 0 0 0
1752272924.211169 64 25 0 0 0
1752272924.211227 65 12 0 0 0
1752272924.211286 66 25 0 0 0
1752272924.2113438 67 43 0 0 0
1752272924.2420852 68 61 0 0 0
1752272924.242151 69 67 0 0 0
1752272924.2422101 70 65 0 0 0
1752272924.242271 71 53 0 0 0
1752272924.242344 72 53 0 0 0
1752272924.242404 73 59 0 0 0
1752272924.2424629 74 76 0 0 0
1752272924.242522 75 105 0 0 0
1752272924.24258 76 129 0 0 0
1752272924.242639 77 130 0 0 0
1752272924.2464068 78 102 0 0 0
1752272924.246471 79 96 0 0 0
1752272924.246531 80 116 0 0 0
1752272924.246594 81 124 0 0 0
1752272924.246654 82 125 0 0 0
1752272924.246712 83 115 0 0 0
1752272924.246772 84 112 0 0 0
1752272924.2468312 85 125 0 0 0
1752272924.24689 86 135 0 0 0
1752272924.24695 87 114 0 0 0
1752272924.277704 88 101 0 0 0
1752272924.2777689 89 93 0 0 0
1752272924.2778292 90 60 0 0 0
1752272924.277889 91 16 0 0 0
1752272924.277948 92 -11 0 0 0
1752272924.278007 93 11 0 0 0
1752272924.278065 94 44 0 0 0
1752272924.278123 95 52 0 0 0
1752272924.278181 96 56 0 0 0
1752272924.278239 97 74 0 0 0
1752272924.279573 98 77 0 0 0
1752272924.279644 99 77 0 0 0
1752272924.279705 0 89 0 0 0
1752272924.279765 1 96 0 0 0
1752272924.279825 2 92 0 0 0
1752272924.279884 3 84 0 0 0
1752272924.279943 4 73 0 0 0
1752272924.280002 5 56 0 0 0
1752272924.2800598 6 41 0 0 0
1752272924.280119 7 25 0 0 0
1752272924.313313 8 17 0 0 0
1752272924.3133771 9 37 0 0 0
1752272924.313437 10 59 0 0 0
1752272924.313497 11 68 0 0 0
1752272924.313556 12 84 0 0 0
1752272924.3136158 13 98 0 0 0
1752272924.313675 14 103 0 0 0
1752272924.314246 15 102 0 0 0
1752272924.314315 16 104 0 0 0
1752272924.3143759 17 97 0 0 0
1752272924.317559 18 58 0 0 0
1752272924.317621 19 26 0 0 0
1752272924.3176808 20 10 0 0 0
1752272924.31774 21 21 0 0 0
1752272924.3177989 22 27 0 0 0
1752272924.3178601 23 1 0 0 0
1752272924.31792 24 -37 0 0 0
1752272924.317981 25 -50 0 0 0
1752272924.318041 26 -21 0 0 0
1752272924.3181 27 17 0 0 0
1752272924.347074 28 39 0 0 0
1752272924.347137 29 21 0 0 0
1752272924.347198 30 9 0 0 0
1752272924.3472588 31 37 0 0 0
1752272924.3473191 32 69 0 0 0
1752272924.347378 33 50 0 0 0
1752272924.3474371 34 7 0 0 0
1752272924.347496 35 12 0 0 0
1752272924.3475552 36 36 0 0 0
1752272924.347615 37 60 0 0 0
1752272924.384444 38 61 0 0 0
1752272924.384516 39 43 0 0 0
1752272924.384577 40 25 0 0 0
1752272924.384638 41 25 0 0 0
1752272924.3846972 42 37 0 0 0
1752272924.384757 43 52 0 0 0
1752272924.3848162 44 59 0 0 0
1752272924.384875 45 59 0 0 0
1752272924.384934 46 77 0 0 0
1752272924.384993 47 100 0 0 0
1752272924.386334 48 84 0 0 0
1752272924.3864 49 44 0 0 0
1752272924.3864598 50 42 0 0 0
1752272924.3865201 51 58 0 0 0
1752272924.38658 52 53 0 0 0
1752272924.3866398 53 43 0 0 0
1752272924.386699 54 28 0 0 0
1752272924.3867588 55 25 0 0 0
1752272924.3868191 56 55 0 0 0
1752272924.3868768 57 65 0 0 0
1752272924.3951411 58 32 0 0 0
1752272924.395207 59 16 0 0 0
1752272924.395267 60 26 0 0 0
1752272924.395327 61 23 0 0 0
1752272924.395388 62 8 0 0 0
1752272924.395448 63 -10 0 0 0
1752272924.395508 64 1 0 0 0
1752272924.3955672 65 20 0 0 0
1752272924.395628 66 17 0 0 0
1752272924.3956869 67 7 0 0 0
1752272924.4237921 68 -3 0 0 0
1752272924.423861 69 -3 0 0 0
1752272924.423923 70 6 0 0 0
1752272924.423983 71 3 0 0 0
1752272924.424043 72 -13 0 0 0
1752272924.424104 73 -19 0 0 0
1752272924.424163 74 -28 0 0 0
1752272924.424221 75 -26 0 0 0
1752272924.4242802 76 -9 0 0 0
1752272924.42434 77 0 0 0 0
1752272924.4301922 78 -8 0 0 0
1752272924.430262 79 17 0 0 0
1752272924.430323 80 61 0 0 0
1752272924.4303832 81 100 0 0 0
1752272924.430442 82 97 0 0 0
1752272924.4305 83 58 0 0 0
1752272924.430559 84 29 0 0 0
1752272924.430617 85 21 0 0 0
1752272924.430675 86 35 0 0 0
1752272924.430733 87 51 0 0 0
1752272924.458791 88 54 0 0 0
1752272924.458854 89 52 0 0 0
1752272924.458914 90 51 0 0 0
1752272924.458978 91 54 0 0 0
1752272924.459038 92 51 0 0 0
1752272924.459096 93 56 0 0 0
1752272924.459156 94 77 0 0 0
1752272924.4592152 95 91 0 0 0
1752272924.459274 96 66 0 0 0
1752272924.459332 97 49 0 0 0
1752272924.4925282 98 81 0 0 0
1752272924.4925928 99 53 0 0 0
1752272924.4926531 0 0 0 0 0
1752272924.492713 1 22 0 0 0
1752272924.492772 2 56 0 0 0
1752272924.492844 3 42 0 0 0
1752272924.492903 4 48 0 0 0
1752272924.492961 5 41 0 0 0
1752272924.4930198 6 42 0 0 0
1752272924.493081 7 39 0 0 0
1752272924.5101619 8 9 0 0 0
1752272924.510227 9 19 0 0 0
1752272924.510289 10 33 0 0 0
1752272924.510349 11 35 0 0 0
1752272924.5104089 12 60 0 0 0
1752272924.510468 13 82 0 0 0
1752272924.510527 14 89 0 0 0
1752272924.510587 15 90 0 0 0
1752272924.510646 16 60 0 0 0
1752272924.510706 17 48 0 0 0
1752272924.511741 18 65 0 0 0
1752272924.511806 19 83 0 0 0
1752272924.5118668 20 75 0 0 0
1752272924.511926 21 80 0 0 0
1752272924.5119848 22 73 0 0 0
1752272924.51205 23 44 0 0 0
1752272924.51211 24 19 0 0 0
1752272924.512169 25 21 0 0 0
1752272924.512228 26 43 0 0 0
1752272924.512288 27 39 0 0 0
1752272924.54208 28 -2 0 0 0
1752272924.542146 29 -30 0 0 0
1752272924.542207 30 -13 0 0 0
1752272924.5422668 31 12 0 0 0
1752272924.542327 32 22 0 0 0
1752272924.5423858 33 24 0 0 0
1752272924.542445 34 28 0 0 0
1752272924.5425038 35 40 0 0 0
1752272924.542563 36 20 0 0 0
1752272924.5426219 37 -4 0 0 0
1752272924.5476632 38 10 0 0 0
1752272924.547734 39 37 0 0 0
1752272924.547795 40 37 0 0 0
1752272924.5478551 41 32 0 0 0
1752272924.547915 42 32 0 0 0
1752272924.547977 43 36 0 0 0
1752272924.548036 44 42 0 0 0
1752272924.548094 45 58 0 0 0
1752272924.548152 46 67 0 0 0
1752272924.548212 47 59 0 0 0
1752272924.57624 48 64 0 0 0
1752272924.576301 49 76 0 0 0
1752272924.57636 50 83 0 0 0
1752272924.57642 51 54 0 0 0
1752272924.576478 52 2 0 0 0
1752272924.5765388 53 -25 0 0 0
1752272924.5765991 54 1 0 0 0
1752272924.576658 55 24 0 0 0
1752272924.5767171 56 1 0 0 0
1752272924.57678 57 -52 0 0 0
1752272924.60834 58 -62 0 0 0
1752272924.608406 59 -41 0 0 0
1752272924.608466 60 -12 0 0 0
1752272924.608526 61 -7 0 0 0
1752272924.608586 62 -23 0 0 0
1752272924.608646 63 -5 0 0 0
1752272924.608705 64 27 0 0 0
1752272924.608764 65 58 0 0 0
1752272924.608823 66 28 0 0 0
1752272924.608882 67 -4 0 0 0
1752272924.612632 68 -1 0 0 0
1752272924.612693 69 26 0 0 0
1752272924.612752 70 51 0 0 0
1752272924.612811 71 43 0 0 0
1752272924.612869 72 13 0 0 0
1752272924.612928 73 -1 0 0 0
1752272924.612986 74 27 0 0 0
1752272924.613045 75 75 0 0 0
1752272924.613104 76 76 0 0 0
1752272924.613164 77 56 0 0 0
1752272924.643913 78 54 0 0 0
1752272924.64398 79 60 0 0 0
1752272924.644039 80 49 0 0 0
1752272924.644099 81 61 0 0 0
1752272924.644158 82 60 0 0 0
1752272924.6442182 83 52 0 0 0
1752272924.644278 84 56 0 0 0
1752272924.6443362 85 57 0 0 0
1752272924.644396 86 52 0 0 0
1752272924.6444569 87 43 0 0 0
1752272924.6455228 88 51 0 0 0
1752272924.64559 89 66 0 0 0
1752272924.64565 90 85 0 0 0
1752272924.64571 91 71 0 0 0
1752272924.645769 92 35 0 0 0
1752272924.645828 93 26 0 0 0
1752272924.645888 94 67 0 0 0
1752272924.645947 95 90 0 0 0
1752272924.646005 96 90 0 0 0
1752272924.646065 97 82 0 0 0
1752272924.689578 98 69 0 0 0
1752272924.689642 99 64 0 0 0
1752272924.689701 0 84 0 0 0
1752272924.68976 1 98 0 0 0
1752272924.6898189 2 84 0 0 0
1752272924.689879 3 80 0 0 0
1752272924.6899378 4 89 0 0 0
1752272924.689997 5 93 0 0 0
1752272924.6900558 6 72 0 0 0
1752272924.690114 7 53 0 0 0
1752272924.6930811 8 51 0 0 0
1752272924.693145 9 54 0 0 0
1752272924.693206 10 35 0 0 0
1752272924.693266 11 9 0 0 0
1752272924.693325 12 6 0 0 0
1752272924.693385 13 7 0 0 0
1752272924.6934452 14 17 0 0 0
1752272924.693507 15 38 0 0 0
1752272924.693567 16 11 0 0 0
1752272924.6936278 17 -25 0 0 0
1752272924.7252722 18 -33 0 0 0
1752272924.725346 19 -2 0 0 0
1752272924.725406 20 42 0 0 0
1752272924.725467 21 42 0 0 0
1752272924.725527 22 20 0 0 0
1752272924.725587 23 -8 0 0 0
1752272924.7256472 24 -17 0 0 0
1752272924.725707 25 -8 0 0 0
1752272924.725766 26 5 0 0 0
1752272924.725825 27 8 0 0 0
1752272924.7267861 28 24 0 0 0
1752272924.726856 29 37 0 0 0
1752272924.726917 30 50 0 0 0
1752272924.726977 31 51 0 0 0
1752272924.727037 32 56 0 0 0
1752272924.727097 33 54 0 0 0
1752272924.7271569 34 55 0 0 0
1752272924.7272162 35 50 0 0 0
1752272924.727276 36 55 0 0 0
1752272924.727335 37 56 0 0 0
1752272924.757081 38 50 0 0 0
1752272924.7571452 39 54 0 0 0
1752272924.757204 40 52 0 0 0
1752272924.757264 41 32 0 0 0
1752272924.757323 42 11 0 0 0
1752272924.7573838 43 13 0 0 0
1752272924.7574432 44 25 0 0 0
1752272924.7575018 45 25 0 0 0
1752272924.7575612 46 25 0 0 0
1752272924.757625 47 0 0 0 0
1752272924.761395 48 -21 0 0 0
1752272924.761465 49 -23 0 0 0
1752272924.761527 50 -6 0 0 0
1752272924.7615879 51 1 0 0 0
1752272924.7616498 52 -25 0 0 0
1752272924.7617111 53 -55 0 0 0
1752272924.761771 54 -33 0 0 0
1752272924.7618308 55 17 0 0 0
1752272924.76189 56 53 0 0 0
1752272924.761951 57 49 0 0 0
1752272924.7899892 58 48 0 0 0
1752272924.790051 59 68 0 0 0
1752272924.7901802 64 90 0 0 0
1752272924.79024 65 116 0 0 0
1752272924.7903 66 141 0 0 0
1752272924.79036 67 139 0 0 0
1752272924.7936242 68 99 0 0 0
1752272924.7936919 69 58 0 0 0
1752272924.7937531 70 69 0 0 0
1752272924.793814 71 104 0 0 0
1752272924.793909 72 112 0 0 0
1752272924.793971 73 51 0 0 0
1752272924.7940311 74 2 0 0 0
1752272924.79409 75 8 0 0 0
1752272924.7941492 76 17 0 0 0
1752272924.794208 77 22 0 0 0
1752272924.824626 78 26 0 0 0
1752272924.8246899 79 20 0 0 0
1752272924.8247502 80 10 0 0 0
1752272924.824811 81 -6 0 0 0
1752272924.824872 82 -8 0 0 0
1752272924.8249311 83 -10 0 0 0
1752272924.824992 84 -35 0 0 0
1752272924.8250508 85 -34 0 0 0
1752272924.8251112 86 -6 0 0 0
1752272924.825171 87 6 0 0 0
1752272924.828963 88 5 0 0 0
1752272924.829026 89 0 0 0 0
1752272924.829294 90 -12 0 0 0
1752272924.8293571 91 -11 0 0 0
1752272924.829419 92 -12 0 0 0
1752272924.82948 93 -29 0 0 0
1752272924.82954 94 -44 0 0 0
1752272924.8296 95 -40 0 0 0
1752272924.82966 96 -23 0 0 0
1752272924.82972 97 9 0 0 0
1752272924.8646028 98 37 0 0 0
1752272924.8646662 99 33 0 0 0
1752272924.864727 0 20 0 0 0
1752272924.8647869 1 10 0 0 0
1752272924.864846 2 23 0 0 0
1752272924.864906 3 56 0 0 0
1752272924.8649652 4 49 0 0 0
1752272924.865025 5 26 0 0 0
1752272924.865085 6 26 0 0 0
1752272924.865144 7 19 0 0 0
1752272924.868947 8 7 0 0 0
1752272924.8690088 9 0 0 0 0
1752272924.8690681 10 10 0 0 0
1752272924.869128 11 51 0 0 0
1752272924.869187 12 67 0 0 0
1752272924.8692448 13 66 0 0 0
1752272924.8693051 14 76 0 0 0
1752272924.869364 15 71 0 0 0
1752272924.8694248 16 41 0 0 0
1752272924.869484 17 20 0 0 0
1752272924.897535 18 16 0 0 0
1752272924.897599 19 16 0 0 0
1752272924.8976588 20 6 0 0 0
1752272924.897718 21 0 0 0 0
1752272924.897779 22 7 0 0 0
1752272924.897838 23 29 0 0 0
1752272924.897896 24 42 0 0 0
1752272924.8979552 25 42 0 0 0
1752272924.8980129 26 38 0 0 0
1752272924.898072 27 39 0 0 0
1752272924.929605 28 48 0 0 0
1752272924.9296682 29 35 0 0 0
1752272924.929729 30 21 0 0 0
1752272924.9297888 31 43 0 0 0
1752272924.929848 32 67 0 0 0
1752272924.9299068 33 57 0 0 0
1752272924.929966 34 52 0 0 0
1752272924.930054 35 48 0 0 0
1752272924.930187 36 22 0 0 0
1752272924.9302511 37 -11 0 0 0
1752272924.933921 38 -13 0 0 0
1752272924.933983 39 11 0 0 0
1752272924.934043 40 37 0 0 0
1752272924.934102 41 44 0 0 0
1752272924.934162 42 9 0 0 0
1752272924.934221 43 -21 0 0 0
1752272924.934279 44 -21 0 0 0
1752272924.934338 45 12 0 0 0
1752272924.934397 46 51 0 0 0
1752272924.934456 47 82 0 0 0
1752272924.983778 48 70 0 0 0
1752272924.98386 49 28 0 0 0
1752272924.9839208 50 22 0 0 0
1752272924.98398 51 28 0 0 0
1752272924.9840388 52 33 0 0 0
1752272924.984098 53 23 0 0 0
1752272924.984158 54 25 0 0 0
1752272924.9842172 55 41 0 0 0
1752272924.9842749 56 43 0 0 0
1752272924.984334 57 42 0 0 0
1752272924.985711 58 48 0 0 0
1752272924.9857721 59 45 0 0 0
1752272924.985831 60 44 0 0 0
1752272924.985891 61 44 0 0 0
1752272924.98595 62 50 0 0 0
1752272924.9860091 63 69 0 0 0
1752272924.986067 64 71 0 0 0
1752272924.9861262 65 39 0 0 0
1752272924.9861891 66 2 0 0 0
1752272924.986248 67 6 0 0 0
1752272924.9900858 68 27 0 0 0
1752272924.990149 69 51 0 0 0
1752272924.990209 70 44 0 0 0
1752272924.990268 71 27 0 0 0
1752272924.990328 72 1 0 0 0
1752272924.990387 73 -4 0 0 0
1752272924.990446 74 3 0 0 0
1752272924.990504 75 21 0 0 0
1752272924.9905632 76 36 0 0 0
1752272924.990622 77 64 0 0 0
1752272925.0196202 78 65 0 0 0
1752272925.019684 79 8 0 0 0
1752272925.019745 80 3 0 0 0
1752272925.019805 81 28 0 0 0
1752272925.019868 82 25 0 0 0
1752272925.019928 83 17 0 0 0
1752272925.019986 84 24 0 0 0
1752272925.020046 85 44 0 0 0
1752272925.020104 86 45 0 0 0
1752272925.020163 87 12 0 0 0
1752272925.02396 88 -14 0 0 0
1752272925.024024 89 3 0 0 0
1752272925.024085 90 26 0 0 0
1752272925.024144 91 49 0 0 0
1752272925.024203 92 58 0 0 0
1752272925.024263 93 24 0 0 0
1752272925.024323 94 -4 0 0 0
1752272925.024381 95 9 0 0 0
1752272925.02444 96 39 0 0 0
1752272925.024499 97 39 0 0 0
1752272925.059628 98 22 0 0 0
1752272925.059691 99 27 0 0 0
1752272925.0597508 0 55 0 0 0
1752272925.059811 1 71 0 0 0
1752272925.05987 2 51 0 0 0
1752272925.0599291 3 24 0 0 0
1752272925.059989 4 34 0 0 0
1752272925.0600479 5 65 0 0 0
1752272925.0601091 6 68 0 0 0
1752272925.060169 7 32 0 0 0
1752272925.063947 8 13 0 0 0
1752272925.064008 9 38 0 0 0
1752272925.0640671 10 71 0 0 0
1752272925.064126 11 72 0 0 0
1752272925.0641851 12 59 0 0 0
1752272925.064245 13 60 0 0 0
1752272925.064304 14 53 0 0 0
1752272925.064362 15 40 0 0 0
1752272925.06442 16 43 0 0 0
1752272925.0644789 17 48 0 0 0
1752272925.092514 18 11 0 0 0
1752272925.092574 19 5 0 0 0
1752272925.092633 20 49 0 0 0
1752272925.092691 21 51 0 0 0
1752272925.09275 22 29 0 0 0
1752272925.092808 23 18 0 0 0
1752272925.0928671 24 21 0 0 0
1752272925.0929248 25 49 0 0 0
1752272925.0929852 26 85 0 0 0
1752272925.0930429 27 55 0 0 0
1752272925.124599 28 27 0 0 0
1752272925.12466 29 24 0 0 0
1752272925.1247191 30 44 0 0 0
1752272925.124778 31 58 0 0 0
1752272925.1248362 32 53 0 0 0
1752272925.1248949 33 37 0 0 0
1752272925.124953 34 33 0 0 0
1752272925.125011 35 34 0 0 0
1752272925.12507 36 27 0 0 0
1752272925.125128 37 16 0 0 0
1752272925.128928 38 4 0 0 0
1752272925.1289868 39 11 0 0 0
1752272925.129046 40 1 0 0 0
1752272925.1291049 41 -39 0 0 0
1752272925.1291661 42 -54 0 0 0
1752272925.129226 43 -18 0 0 0
1752272925.1292841 44 24 0 0 0
1752272925.1293418 45 37 0 0 0
1752272925.1294012 46 19 0 0 0
1752272925.129459 47 18 0 0 0
1752272925.157511 48 16 0 0 0
1752272925.157571 49 16 0 0 0
1752272925.15763 50 25 0 0 0
1752272925.1576881 51 34 0 0 0
1752272925.157747 52 36 0 0 0
1752272925.157805 53 53 0 0 0
1752272925.1578639 54 65 0 0 0
1752272925.157922 55 73 0 0 0
1752272925.15798 56 84 0 0 0
1752272925.158037 57 84 0 0 0
1752272925.1618612 58 57 0 0 0
1752272925.161925 59 12 0 0 0
1752272925.161985 60 8 0 0 0
1752272925.162046 61 36 0 0 0
1752272925.162108 62 43 0 0 0
1752272925.162166 63 17 0 0 0
1752272925.162226 64 2 0 0 0
1752272925.162285 65 20 0 0 0
1752272925.162344 66 44 0 0 0
1752272925.162403 67 53 0 0 0
1752272925.193918 68 20 0 0 0
1752272925.1939788 69 5 0 0 0
1752272925.194039 70 34 0 0 0
1752272925.1940968 71 59 0 0 0
1752272925.1941571 72 56 0 0 0
1752272925.1942148 73 36 0 0 0
1752272925.194273 74 17 0 0 0
1752272925.194331 75 6 0 0 0
1752272925.194389 76 17 0 0 0
1752272925.1944478 77 25 0 0 0
1752272925.197657 78 25 0 0 0
1752272925.197717 79 1 0 0 0
1752272925.1977768 80 -13 0 0 0
1752272925.197837 81 -1 0 0 0
1752272925.1978948 82 23 0 0 0
1752272925.197953 83 29 0 0 0
1752272925.1980119 84 22 0 0 0
1752272925.198071 85 6 0 0 0
1752272925.19813 86 0 0 0 0
1752272925.198188 87 -20 0 0 0
1752272925.2263381 88 -12 0 0 0
1752272925.2264051 89 10 0 0 0
1752272925.226469 90 34 0 0 0
1752272925.2265291 91 38 0 0 0
1752272925.226588 92 35 0 0 0
1752272925.226646 93 13 0 0 0
1752272925.226706 94 -11 0 0 0
1752272925.226767 95 -3 0 0 0
1752272925.226825 96 1 0 0 0
1752272925.226885 97 -33 0 0 0
1752272925.241428 98 -57 0 0 0
1752272925.2414908 99 -51 0 0 0
1752272925.2415519 0 -41 0 0 0
1752272925.241612 1 -44 0 0 0
1752272925.241672 2 -58 0 0 0
1752272925.2417321 3 -49 0 0 0
1752272925.241791 4 -12 0 0 0
1752272925.2418509 5 -2 0 0 0
1752272925.241911 6 26 0 0 0
1752272925.2419698 7 82 0 0 0
1752272925.280857 8 132 0 0 0
